month,n_questions,avg_body_len,avg_score,accept_rate,answered_rate,unique_askers
"2019-01-01 00:00:00","31","2011.1935483870968","0.5161290322580645","0.258064","0.774193","27"
"2019-02-01 00:00:00","23","1872.6521739130435","0.6956521739130435","0.47826","0.913043","23"
"2019-03-01 00:00:00","28","2052.3571428571427","0.6785714285714286","0.357142","0.785714","27"
"2019-04-01 00:00:00","49","1949.3469387755101","0.5102040816326531","0.510204","0.918367","38"
"2019-05-01 00:00:00","60","2067.383333333333","0.5166666666666667","0.4","0.916666","49"
"2019-06-01 00:00:00","33","3227.4545454545455","0.8484848484848485","0.363636","0.939393","20"
"2019-07-01 00:00:00","40","2625.375","0.475","0.525","0.975","28"
"2019-08-01 00:00:00","34","1996.0588235294117","1.2352941176470589","0.382352","0.970588","24"
"2019-09-01 00:00:00","26","2092.230769230769","0.5","0.346153","0.961538","24"
"2019-10-01 00:00:00","27","2080.185185185185","0.5925925925925926","0.296296","0.925925","24"
"2019-11-01 00:00:00","36","2401.8611111111113","0.4444444444444444","0.361111","0.888888","31"
"2019-12-01 00:00:00","23","2945.217391304348","0.5652173913043478","0.434782","0.956521","19"
"2020-01-01 00:00:00","23","2697.7391304347825","0.391304347826087","0.47826","0.869565","20"
"2020-02-01 00:00:00","19","2773.0526315789475","0.9473684210526315","0.263157","0.842105","18"
"2020-03-01 00:00:00","14","1962","1.0714285714285714","0.214285","0.785714","13"
"2020-04-01 00:00:00","27","2316.259259259259","0.4444444444444444","0.481481","0.962962","25"
"2020-05-01 00:00:00","44","2465.3636363636365","0.5","0.431818","0.795454","37"
"2020-06-01 00:00:00","28","1967.3214285714287","0.32142857142857145","0.321428","0.892857","23"
"2020-07-01 00:00:00","10","2154","0.3","0.4","0.9","10"
"2020-08-01 00:00:00","23","2302.9565217391305","0.6956521739130435","0.565217","0.826086","21"
"2020-09-01 00:00:00","12","1872.9166666666667","0.5833333333333334","0.5","0.833333","12"
"2020-10-01 00:00:00","27","3036.3333333333335","0.3333333333333333","0.333333","0.925925","23"
"2020-11-01 00:00:00","24","1962.125","0.4583333333333333","0.5","0.916666","21"
"2020-12-01 00:00:00","26","2113.269230769231","0.6153846153846154","0.615384","0.730769","22"
"2021-01-01 00:00:00","20","2392.25","0.2","0.25","0.85","20"
"2021-02-01 00:00:00","16","3240.4375","0.5","0.25","0.75","15"
"2021-03-01 00:00:00","32","1765.25","0.5","0.40625","0.78125","27"
"2021-04-01 00:00:00","19","1969.5263157894738","0.5263157894736842","0.263157","0.842105","18"
"2021-05-01 00:00:00","16","2121.9375","0.25","0.625","0.875","15"
"2021-06-01 00:00:00","16","2489.9375","0.75","0.5","0.8125","14"
"2021-07-01 00:00:00","17","1827.1176470588234","0.29411764705882354","0.352941","1","15"
