month,n_questions,avg_body_len,avg_score,accept_rate,answered_rate,unique_askers
"2019-01-01 00:00:00","90","2055.722222222222","1.288888888888889","0.555555","0.733333","67"
"2019-02-01 00:00:00","92","1760.5108695652175","0.9130434782608695","0.445652","0.695652","71"
"2019-03-01 00:00:00","95","1992.6947368421052","1.0947368421052632","0.452631","0.705263","75"
"2019-04-01 00:00:00","88","2061.125","1.0227272727272727","0.386363","0.670454","74"
"2019-05-01 00:00:00","79","2241.1518987341774","1.3924050632911393","0.379746","0.607594","68"
"2019-06-01 00:00:00","78","1781.1923076923076","0.9615384615384616","0.282051","0.641025","63"
"2019-07-01 00:00:00","86","2806.5697674418607","0.7093023255813954","0.38372","0.674418","71"
"2019-08-01 00:00:00","76","2054.3552631578946","1.131578947368421","0.407894","0.631578","63"
"2019-09-01 00:00:00","81","1489.8641975308642","0.9382716049382716","0.407407","0.641975","58"
"2019-10-01 00:00:00","77","1906.6493506493507","1.2727272727272727","0.285714","0.571428","68"
"2019-11-01 00:00:00","88","1936.8977272727273","1.2386363636363635","0.363636","0.613636","76"
"2019-12-01 00:00:00","51","2261.372549019608","1.607843137254902","0.431372","0.686274","45"
"2020-01-01 00:00:00","70","2344.7","1.1714285714285715","0.328571","0.671428","66"
"2020-02-01 00:00:00","70","1796.8428571428572","0.8857142857142857","0.357142","0.642857","58"
"2020-03-01 00:00:00","66","2463.8636363636365","0.7575757575757576","0.363636","0.636363","57"
"2020-04-01 00:00:00","77","2150.116883116883","1.051948051948052","0.428571","0.636363","65"
"2020-05-01 00:00:00","94","1879.2553191489362","0.648936170212766","0.393617","0.606382","73"
"2020-06-01 00:00:00","102","1948.362745098039","0.7843137254901961","0.313725","0.656862","81"
"2020-07-01 00:00:00","76","2433.2894736842104","0.631578947368421","0.210526","0.5","68"
"2020-08-01 00:00:00","68","1978.0294117647059","0.9411764705882353","0.455882","0.691176","54"
"2020-09-01 00:00:00","66","2195.6969696969695","1.1666666666666667","0.333333","0.590909","52"
"2020-10-01 00:00:00","58","1743.5862068965516","1.2413793103448276","0.362068","0.655172","50"
"2020-11-01 00:00:00","88","1928.215909090909","0.7727272727272727","0.329545","0.613636","73"
